Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Day,DayOfWeek,WeekendFlag,Festival_Flag,Festival_Name,Festival_Score,Days_To_Festival,Festival_Week,Festival_Month,Festival_Impact_Score,Pre_Festival_Flag,Post_Festival_Flag,Trend_Score,Mention_Count,Engagement_Rate,Sentiment_Score,Influencer_Promotion_Flag,Viral_Campaign_Flag,Lag_1,Lag_4,Lag_12,Rolling_Mean_4,Rolling_Std_4,Moving_Average_8,Festival_Trend,Festival_Sentiment,Trend_Engagement,Sales_Growth,Store_Avg_Sales,Store_Sales_Rank
15,2010-05-28,744772.88,0,70.61,3.046,132.2939355,8.185,2010,5,21,2,28,4,0,0,Independence_Day,0,37,0,0,0,0,0,21.16,2976,4.81,-0.36,1,0,616598.1,570791.11,605325.43,654276.265,66448.58411834382,638351.0237499999,0.0,-0.0,101.77959999999999,0.2078741079481108,623312.474965035,1931.0
15,2010-06-04,693192.5,0,69.99,3.006,132.3648387,8.185,2010,6,22,2,4,4,0,0,Independence_Day,0,30,0,0,0,0,0,11.56,3278,4.67,0.097,0,0,744772.88,661348.88,604173.59,662237.1699999999,69419.47475062677,645674.365,0.0,0.0,53.9852,-0.06925652287446338,623312.474965035,1931.0
15,2010-06-11,619337.29,0,61.04,2.972,132.4357419,8.185,2010,6,23,2,11,4,0,0,Independence_Day,0,23,0,0,7,0,0,17.04,6518,5.56,0.233,0,0,693192.5,594385.2,593710.67,668475.1925,62016.257535827324,642940.4450000001,0.0,0.0,94.74239999999999,-0.10654357916451773,623312.474965035,1931.0
15,2010-06-18,652329.53,0,65.83,2.942,132.4733333,8.185,2010,6,24,2,18,4,0,0,Independence_Day,0,16,0,0,14,0,0,18.45,6439,4.81,0.179,0,0,619337.29,616598.1,592111.49,677408.05,54124.2844913423,644094.43625,0.0,0.0,88.74449999999999,0.05327023018426669,623312.474965035,1931.0
15,2010-06-25,672194.03,0,72.79,2.958,132.4976,8.185,2010,6,25,2,25,4,0,0,Independence_Day,0,9,0,0,21,0,0,23.89,5342,7.68,-0.039,0,0,652329.53,744772.88,718470.71,659263.3375,31414.210329616686,656769.80125,0.0,-0.0,183.4752,0.030451633854441607,623312.474965035,1931.0
15,2010-07-02,709337.11,0,66.13,2.958,132.5218667,8.099,2010,7,26,3,2,4,0,1,Independence_Day,7,2,26,7,35,1,0,45.21,7036,8.02,0.907,0,0,672194.03,693192.5,634605.77,663299.49,37645.674157497844,662768.3300000001,316.47,6.349,362.5842,0.05525648598813038,623312.474965035,1931.0
15,2010-07-09,691497.62,0,77.33,2.94,132.5461333,8.099,2010,7,27,3,9,4,0,1,Independence_Day,7,5,26,7,32,0,1,36.75,6215,9.43,0.502,0,0,709337.11,619337.29,641208.65,681339.5725,24578.252911514744,674907.3825000001,257.25,3.5140000000000002,346.5525,-0.02514952305258633,623312.474965035,1931.0
15,2010-07-16,633203.69,0,72.83,2.933,132.5667742,8.099,2010,7,28,3,16,4,0,0,Raksha_Bandhan,0,12,0,0,18,0,0,17.79,4323,4.11,0.114,0,0,691497.62,652329.53,643097.6,676558.1125,32640.99022100263,676983.08125,0.0,0.0,73.1169,-0.08430098428972188,623312.474965035,1931.0
15,2010-07-23,598553.43,0,73.2,2.924,132.5825806,8.099,2010,7,29,3,23,4,0,0,Raksha_Bandhan,0,19,0,0,11,0,0,25.23,5823,5.67,0.304,0,0,633203.69,672194.03,570791.11,658147.9625,51336.32083814798,658705.6499999999,0.0,0.0,143.0541,-0.05472213846384866,623312.474965035,1931.0
15,2010-07-30,619224.06,0,72.04,2.932,132.5983871,8.099,2010,7,30,3,30,4,0,0,Raksha_Bandhan,0,25,0,0,5,0,0,22.74,5744,4.86,0.116,0,0,598553.43,709337.11,661348.88,635619.7000000001,39878.58418821214,649459.595,0.0,0.0,110.5164,0.034534310495890175,623312.474965035,1931.0
15,2010-08-06,639651.24,0,72.7,2.942,132.6141935,8.099,2010,8,31,3,6,4,0,0,Raksha_Bandhan,0,18,0,0,12,0,0,17.98,3129,2.97,0.034,0,0,619224.06,691497.62,594385.2,622658.105,18191.609989572135,651998.8387500001,0.0,0.0,53.400600000000004,0.03298834996818423,623312.474965035,1931.0
15,2010-08-13,622437.08,0,72.17,2.923,132.63,8.099,2010,8,32,3,13,4,0,0,Raksha_Bandhan,0,11,0,0,19,0,0,14.41,3734,4.31,-0.078,0,0,639651.24,633203.69,616598.1,619966.4525,16858.860562263028,648262.2825,0.0,-0.0,62.107099999999996,-0.026911790243695943,623312.474965035,1931.0
15,2010-08-20,637090.44,0,71.1,2.913,132.6616129,8.099,2010,8,33,3,20,4,0,1,Raksha_Bandhan,7,4,34,8,33,1,0,54.66,9658,10.14,1.0,1,0,622437.08,598553.43,744772.88,629600.705,10264.853769913147,643874.33375,382.62,7.0,554.2524,0.0235419136661974,623312.474965035,1931.0
15,2010-08-27,649791.15,0,65.07,2.885,132.6932258,8.099,2010,8,34,3,27,4,0,1,Raksha_Bandhan,7,3,34,8,34,0,1,46.19,6910,9.19,0.788,1,0,637090.44,619224.06,693192.5,637242.4774999999,11291.504606385472,636431.08875,323.33,5.516,424.48609999999996,0.019935489849761456,623312.474965035,1931.0
15,2010-09-03,638647.21,0,73.17,2.86,132.7248387,8.099,2010,9,35,3,3,4,0,1,Labor_Day,7,3,36,9,34,1,0,53.07,8648,10.54,0.435,0,0,649791.15,639651.24,619337.29,636991.47,11231.107787198285,629824.7875,371.49,3.045,559.3578,-0.01715003351461475,623312.474965035,1931.0
15,2010-09-10,641965.2,1,62.36,2.837,132.7564516,8.099,2010,9,36,3,10,4,0,1,Janmashtami,7,1,37,9,36,1,1,53.25,7979,12.11,0.931,1,0,638647.21,622437.08,652329.53,641873.5,5656.38873428954,630919.97625,372.75,6.517,644.8575,0.005195340945746807,623312.474965035,1931.0
15,2010-09-17,583210.87,0,57.94,2.846,132.7670667,8.099,2010,9,37,3,17,4,0,1,Janmashtami,7,0,37,9,37,0,1,55.3,6610,11.43,0.707,1,0,641965.2,637090.44,672194.03,628403.6074999999,30488.5698814451,629002.15625,387.09999999999997,4.949,632.079,-0.09152260901369724,623312.474965035,1931.0
15,2010-09-24,548542.47,0,62.53,2.837,132.7619333,8.099,2010,9,38,3,24,4,0,1,Janmashtami,7,7,37,9,30,0,1,63.14,9667,10.55,0.562,0,0,583210.87,649791.15,709337.11,603091.4375,45262.96936943898,620166.9575,441.98,3.934,666.1270000000001,-0.05944402236535817,623312.474965035,1931.0
15,2010-10-01,566945.95,0,59.69,2.84,132.7568,8.067,2010,10,39,4,1,4,0,0,Dussehra,0,14,0,0,16,0,0,18.09,4545,3.54,-0.109,0,0,548542.47,638647.21,691497.62,585166.1225,40427.81561235754,611078.7962499999,0.0,-0.0,64.0386,0.033549781478178,623312.474965035,1931.0
15,2010-10-08,591603.79,0,52.19,2.903,132.7516667,8.067,2010,10,40,4,8,4,0,0,Dussehra,0,9,0,0,21,0,0,14.0,6076,2.1,-0.048,0,0,566945.95,641965.2,633203.69,572575.77,19012.84898213914,607224.6349999999,0.0,-0.0,29.400000000000002,0.043492399936890136,623312.474965035,1931.0
15,2010-10-15,577011.26,0,49.96,2.999,132.7633548,8.067,2010,10,41,4,15,4,0,1,Dussehra,9,2,41,10,37,1,0,59.65,8620,12.84,0.941,1,0,591603.79,583210.87,598553.43,571025.8674999999,18087.05529510877,599714.7375,536.85,8.469,765.906,-0.024666052257711235,623312.474965035,1931.0
15,2010-10-22,600395.73,0,47.1,3.049,132.8170968,8.067,2010,10,42,4,22,4,0,1,Dussehra,9,5,41,10,34,0,1,51.48,6992,9.6,0.876,0,0,577011.26,548542.47,619224.06,583989.1825,14903.246007877313,593540.31,463.32,7.884,494.20799999999997,0.04052688677167238,623312.474965035,1931.0
15,2010-10-29,598301.5,0,55.09,3.055,132.8708387,8.067,2010,10,43,4,29,4,0,1,Diwali,10,2,44,11,38,1,0,61.48,6993,12.08,0.288,1,0,600395.73,566945.95,639651.24,591828.0700000001,10565.640127871015,588497.09625,614.8,2.88,742.6784,-0.003488082768343448,623312.474965035,1931.0
15,2010-11-05,612987.64,0,40.29,3.049,132.9245806,8.067,2010,11,44,4,5,4,0,1,Diwali,10,0,44,11,40,0,1,63.01,8687,14.72,0.578,1,0,598301.5,591603.79,622437.08,597174.0325,14924.90195161425,584874.90125,630.1,5.779999999999999,927.5072,0.0245463867297675,623312.474965035,1931.0
15,2010-11-12,619639.74,0,39.63,3.065,132.9783226,8.067,2010,11,45,4,12,4,0,1,Diwali,10,7,44,11,33,0,1,62.53,7307,13.52,0.904,1,0,612987.64,577011.26,637090.44,607831.1525,10200.194223756533,589428.51,625.3,9.040000000000001,845.4055999999999,0.010851931696371553,623312.474965035,1931.0
15,2010-11-19,608200.81,0,44.1,3.138,132.9172,8.067,2010,11,46,4,19,4,0,1,Black_Friday,10,6,47,11,34,1,0,65.67,10837,12.31,1.0,0,0,619639.74,600395.73,649791.15,609782.4225,8976.881549648579,596885.8025,656.7,10.0,808.3977000000001,-0.018460613904459966,623312.474965035,1931.0
15,2010-11-26,1120018.92,1,40.71,3.186,132.8369333,8.067,2010,11,47,4,26,4,0,1,Black_Friday,10,0,47,11,40,0,1,66.45,11542,14.45,0.854,1,0,608200.81,598301.5,638647.21,740211.7775,253248.20395797564,666019.92375,664.5,8.54,960.2025,0.8415281623843938,623312.474965035,1931.0
15,2010-12-03,754134.95,0,36.0,3.2,132.7566667,8.067,2010,12,48,4,3,4,0,1,Black_Friday,10,7,47,11,33,0,1,71.92,7891,13.95,0.563,1,0,1120018.92,612987.64,641965.2,775498.605,239047.54841774888,686336.31875,719.2,5.629999999999999,1003.284,-0.32667659757033385,623312.474965035,1931.0
15,2010-12-10,847294.04,0,23.97,3.255,132.6764,8.067,2010,12,49,4,10,4,0,0,Christmas,0,14,0,0,16,0,0,19.19,5359,5.47,0.271,0,0,754134.95,619639.74,583210.87,832412.1799999999,215512.698639188,720121.66625,0.0,0.0,104.9693,0.12353106032282435,623312.474965035,1931.0
15,2010-12-17,983825.15,0,25.3,3.301,132.6804516,8.067,2010,12,50,4,17,4,0,0,Christmas,0,8,0,0,22,0,0,20.61,6051,4.5,0.137,1,0,847294.04,608200.81,548542.47,926318.265,159915.50651419163,768050.3437499999,0.0,0.0,92.745,0.16113781468355426,623312.474965035,1931.0
15,2010-12-24,1368318.17,0,25.07,3.309,132.7477419,8.067,2010,12,51,4,24,4,0,1,Christmas,8,1,51,12,37,1,0,61.83,6989,11.79,0.715,0,0,983825.15,1120018.92,566945.95,988393.0775,270277.4812151459,864302.4275,494.64,5.72,728.9757,0.39081438403968427,623312.474965035,1931.0
15,2010-12-31,543754.17,1,26.54,3.336,132.8150323,8.067,2010,12,52,4,31,4,0,1,New_Year,7,1,52,1,36,1,1,50.51,8626,9.54,0.993,0,0,1368318.17,754134.95,591603.79,935797.8825000001,342009.5613530153,855648.24375,353.57,6.951,481.86539999999997,-0.6026113064039775,623312.474965035,1931.0
15,2011-01-07,509640.77,0,30.53,3.351,132.8823226,7.771,2011,1,1,1,7,4,0,1,New_Year,7,6,52,1,31,0,1,53.38,7494,11.43,0.315,1,0,543754.17,847294.04,577011.26,851384.5650000001,406688.3089387152,841898.3724999999,373.66,2.205,610.1334,-0.06273680622991828,623312.474965035,1931.0
15,2011-01-14,479424.2,0,19.53,3.367,132.9510645,7.771,2011,1,2,1,14,4,0,0,Valentines_Day,0,13,0,0,17,0,0,11.06,4298,4.01,0.284,0,0,509640.77,983825.15,600395.73,725284.3275,429493.91414697253,825801.29625,0.0,0.0,44.3506,-0.05928993867582455,623312.474965035,1931.0
15,2011-01-21,487311.03,0,21.84,3.391,133.0285161,7.771,2011,1,3,1,21,4,0,0,Valentines_Day,0,20,0,0,10,0,0,12.16,3480,3.68,0.171,0,0,479424.2,1368318.17,598301.5,505032.54250000004,28812.26248101589,746712.81,0.0,0.0,44.7488,0.016450629734585887,623312.474965035,1931.0
15,2011-01-28,481119.6,0,19.61,3.402,133.1059677,7.771,2011,1,4,1,28,4,0,0,Valentines_Day,0,17,0,0,13,0,0,13.8,2155,3.19,0.121,0,0,487311.03,543754.17,612987.64,489373.89999999997,13929.961124774578,712585.89125,0.0,0.0,44.022,-0.01270529419373101,623312.474965035,1931.0
15,2011-02-04,556550.85,0,20.69,3.4,133.1834194,7.771,2011,2,5,1,4,4,0,0,Valentines_Day,0,10,0,0,20,0,0,9.58,4819,1.02,0.158,0,0,481119.6,509640.77,619639.74,501101.42000000004,37121.37363261759,676242.9924999999,0.0,0.0,9.7716,0.15678274175485685,623312.474965035,1931.0
15,2011-02-11,582864.35,1,21.64,3.416,133.260871,7.771,2011,2,6,1,11,4,0,1,Valentines_Day,6,3,7,2,33,1,0,41.39,6040,8.22,0.894,0,0,556550.85,479424.2,608200.81,526961.4575,50577.655930816145,626122.8925000001,248.34,5.364,340.22580000000005,0.04727959718325825,623312.474965035,1931.0
15,2011-02-18,649993.5,0,33.06,3.42,133.3701429,7.771,2011,2,7,1,18,4,0,1,Valentines_Day,6,4,7,2,32,0,1,43.76,6651,8.06,0.674,1,0,582864.35,487311.03,1120018.92,567632.075,69815.53888123539,536332.30875,262.56,4.0440000000000005,352.7056,0.11517113716081617,623312.474965035,1931.0
15,2011-02-25,547564.09,0,20.87,3.452,133.4921429,7.771,2011,2,8,1,25,4,0,0,Holi,0,11,0,0,19,0,0,20.21,5902,6.21,0.056,0,0,649993.5,481119.6,754134.95,584243.1975,46322.15645644618,536808.5487500001,0.0,0.0,125.50410000000001,-0.15758528354514323,623312.474965035,1931.0
15,2011-03-04,573374.49,0,28.16,3.605,133.6141429,7.771,2011,3,9,1,4,4,0,0,Holi,0,16,0,0,14,0,0,17.53,6303,3.93,0.395,0,0,547564.09,556550.85,847294.04,588449.1074999999,43656.73110863063,544775.26375,0.0,0.0,68.89290000000001,0.047136765305409334,623312.474965035,1931.0
15,2011-03-11,537035.28,0,34.27,3.752,133.7361429,7.771,2011,3,10,1,11,4,0,0,Holi,0,9,0,0,21,0,0,16.81,5641,4.49,0.032,1,0,573374.49,582864.35,983825.15,576991.84,51006.03474385343,551976.6487499999,0.0,0.0,75.4769,-0.06337779345572203,623312.474965035,1931.0
15,2011-03-18,551553.99,0,40.23,3.796,133.8492258,7.771,2011,3,11,1,18,4,0,1,Holi,8,2,11,3,36,1,0,58.78,8258,11.82,0.063,0,0,537035.28,649993.5,1368318.17,552381.9624999999,15276.390372951488,560007.01875,470.24,0.504,694.7796000000001,0.027034927761170557,623312.474965035,1931.0
15,2011-03-25,527389.28,0,32.63,3.789,133.9587419,7.771,2011,3,12,1,25,4,0,1,Holi,8,5,11,3,33,0,1,53.75,9710,11.64,-0.091,1,0,551553.99,547564.09,543754.17,547338.26,19998.09034187963,565790.72875,430.0,-0.728,625.65,-0.04381204820945994,623312.474965035,1931.0
15,2011-04-01,542556.05,0,30.34,3.811,134.0682581,7.658,2011,4,13,2,1,4,0,0,Easter,0,12,0,0,18,0,0,17.82,6560,5.1,0.35,0,0,527389.28,573374.49,509640.77,539633.65,10121.117376204735,564041.37875,0.0,0.0,90.88199999999999,0.028758206841064338,623312.474965035,1931.0
15,2011-04-08,587370.81,0,40.94,3.895,134.1777742,7.658,2011,4,14,2,8,4,0,0,Easter,0,16,0,0,14,0,0,15.91,3935,6.35,0.115,0,0,542556.05,537035.28,479424.2,552217.5325,25468.80165969221,564604.68625,0.0,0.0,101.0285,0.08259931854045321,623312.474965035,1931.0
15,2011-04-15,607691.36,0,48.63,3.981,134.2784667,7.658,2011,4,15,2,15,4,0,0,Easter,0,9,0,0,21,0,0,17.91,5668,3.95,0.499,1,0,587370.81,551553.99,487311.03,566251.875,37572.30249870884,559316.91875,0.0,0.0,70.7445,0.03459577775068512,623312.474965035,1931.0
15,2011-04-22,655318.26,0,41.37,4.061,134.3571,7.658,2011,4,16,2,22,4,0,1,Easter,6,2,16,4,34,1,0,43.31,4902,10.27,0.616,0,0,607691.36,527389.28,481119.6,598234.12,46783.53489223016,572786.1900000001,259.86,3.6959999999999997,444.7937,0.07837350196981574,623312.474965035,1931.0
15,2011-04-29,560764.41,0,55.46,4.117,134.4357333,7.658,2011,4,17,2,29,4,0,1,Easter,6,5,16,4,31,0,1,33.33,5509,7.61,0.578,0,0,655318.26,542556.05,556550.85,602786.21,39946.393271167595,571209.9299999999,199.98,3.468,253.6413,-0.14428691488010725,623312.474965035,1931.0
15,2011-05-06,630522.67,0,49.87,4.192,134.5143667,7.658,2011,5,18,2,6,4,0,0,Independence_Day,0,12,0,0,18,0,0,16.22,3417,3.5,0.065,0,0,560764.41,587370.81,582864.35,613574.175,40221.46569072729,582895.85375,0.0,0.0,56.769999999999996,0.12439851523387513,623312.474965035,1931.0
15,2011-05-13,630482.91,0,57.07,4.211,134.593,7.658,2011,5,19,2,13,4,0,0,Independence_Day,0,19,0,0,11,0,0,23.74,3917,5.0,0.356,0,0,630522.67,607691.36,649993.5,619272.0625,40721.546409963485,592761.96875,0.0,0.0,118.69999999999999,-6.305879533241576e-05,623312.474965035,1931.0
15,2011-05-20,593941.9,0,57.19,4.202,134.6803871,7.658,2011,5,20,2,20,4,0,0,Independence_Day,0,26,0,0,4,0,0,20.95,5220,5.45,0.666,0,0,630482.91,655318.26,547564.09,603927.9725,33542.29873066458,601081.0462500001,0.0,0.0,114.1775,-0.05795717761802621,623312.474965035,1931.0
15,2011-05-27,636193.24,0,65.87,4.134,134.7677742,7.658,2011,5,21,2,27,4,0,0,Independence_Day,0,33,0,0,0,0,0,21.6,5702,4.81,-0.406,0,0,593941.9,560764.41,573374.49,622785.18,19415.068656195515,612785.695,0.0,-0.0,103.896,0.07113716004881954,623312.474965035,1931.0
15,2011-06-03,695396.19,0,69.8,4.069,134.8551613,7.658,2011,6,22,2,3,4,0,0,Independence_Day,0,31,0,0,0,0,0,23.54,3668,5.58,0.155,1,0,636193.24,630522.67,537035.28,639003.56,41996.75104575256,626288.8675,0.0,0.0,131.3532,0.09305812491814591,623312.474965035,1931.0
15,2011-06-10,642679.81,0,69.86,4.025,134.9425484,7.658,2011,6,23,2,10,4,0,0,Independence_Day,0,24,0,0,6,0,0,17.43,4437,4.98,0.604,0,0,695396.19,630482.91,551553.99,642052.785,41612.912821359736,630662.42375,0.0,0.0,86.8014,-0.07580769172750268,623312.474965035,1931.0
15,2011-06-17,639928.85,0,63.9,3.989,135.0837333,7.658,2011,6,24,2,17,4,0,0,Independence_Day,0,17,0,0,13,0,0,17.93,5793,6.9,-0.144,0,0,642679.81,593941.9,527389.28,653549.5225,28024.141332427673,628738.7475,0.0,-0.0,123.717,-0.004280451878517999,623312.474965035,1931.0
15,2011-06-24,656594.95,0,69.96,3.964,135.2652667,7.658,2011,6,25,2,24,4,0,0,Independence_Day,0,10,0,0,20,0,0,14.17,2226,3.72,0.24,0,0,639928.85,636193.24,542556.05,658649.95,25560.608599735187,640717.565,0.0,0.0,52.7124,0.026043676574356578,623312.474965035,1931.0
15,2011-07-01,674669.16,0,67.43,3.916,135.4468,7.806,2011,7,26,3,1,4,0,1,Independence_Day,7,3,27,7,34,1,0,49.63,7524,9.3,0.345,1,0,656594.95,695396.19,587370.81,653468.1925,15905.561162665197,646235.87625,347.41,2.415,461.5590000000001,0.02752718399677012,623312.474965035,1931.0
15,2011-07-08,635118.48,0,73.47,3.886,135.6283333,7.806,2011,7,27,3,8,4,0,1,Independence_Day,7,4,27,7,33,0,1,53.71,10098,11.6,0.47,0,0,674669.16,642679.81,607691.36,651577.86,17934.974693058768,646815.3225,375.97,3.29,623.036,-0.05862233275936324,623312.474965035,1931.0
15,2011-07-15,624114.56,0,73.34,3.915,135.7837419,7.806,2011,7,28,3,15,4,0,0,Raksha_Bandhan,0,11,0,0,19,0,0,22.62,4639,4.81,-0.332,0,0,635118.48,639928.85,655318.26,647624.2875,22516.663626307534,650586.9049999999,0.0,-0.0,108.8022,-0.017325775184497738,623312.474965035,1931.0
15,2011-07-22,607475.44,0,79.97,3.972,135.8738387,7.806,2011,7,29,3,22,4,0,0,Raksha_Bandhan,0,18,0,0,12,0,0,15.95,4897,5.92,0.495,0,0,624114.56,656594.95,560764.41,635344.41,28573.157723115834,646997.18,0.0,0.0,94.42399999999999,-0.026660361841262192,623312.474965035,1931.0
15,2011-07-29,577511.02,0,74.67,4.004,135.9639355,7.806,2011,7,30,3,29,4,0,0,Raksha_Bandhan,0,15,0,0,15,0,0,14.13,4399,3.19,0.245,0,0,607475.44,674669.16,630522.67,611054.875,25083.95915769576,632261.53375,0.0,0.0,45.0747,-0.04932614230461718,623312.474965035,1931.0
15,2011-08-05,607961.21,0,73.63,4.02,136.0540323,7.806,2011,8,31,3,5,4,0,0,Raksha_Bandhan,0,8,0,0,22,0,0,16.63,5908,4.18,-0.233,0,0,577511.02,635118.48,630482.91,604265.5575,19440.07347506539,627921.70875,0.0,-0.0,69.51339999999999,0.0527265955894658,623312.474965035,1931.0
15,2011-08-12,590836.37,0,70.63,3.995,136.144129,7.806,2011,8,32,3,12,4,0,1,Raksha_Bandhan,7,1,32,8,36,1,0,53.16,6610,11.72,0.676,1,0,607961.21,624114.56,593941.9,595946.01,14642.974019348483,621785.1487499999,372.12,4.732,623.0352,-0.02816765234084584,623312.474965035,1931.0
15,2011-08-19,599488.98,0,70.41,3.942,136.183129,7.806,2011,8,33,3,19,4,0,1,Janmashtami,7,3,34,8,34,1,1,43.38,8852,9.73,0.612,1,0,590836.37,607475.44,636193.24,593949.395,12999.090466349886,614646.9025000001,303.66,4.284,422.08740000000006,0.014644680726069614,623312.474965035,1931.0
15,2011-08-26,605413.17,0,69.19,3.906,136.2136129,7.806,2011,8,34,3,26,4,0,1,Ganesh_Chaturthi,8,4,35,9,34,1,1,44.16,9269,10.78,0.393,1,0,599488.98,577511.02,695396.19,600924.9325,7604.703145892006,605989.90375,353.28,3.144,476.04479999999995,0.009882066556085922,623312.474965035,1931.0
15,2011-09-02,649159.68,0,67.63,3.879,136.2440968,7.806,2011,9,35,3,2,4,0,1,Labor_Day,7,1,36,9,36,1,1,48.23,8730,10.83,1.0,0,0,605413.17,607961.21,642679.81,611224.55,25988.76496076678,607745.05375,337.60999999999996,7.0,522.3308999999999,0.0722589335147763,623312.474965035,1931.0
15,2011-09-09,607593.51,1,67.59,3.93,136.2745806,7.806,2011,9,36,3,9,4,0,1,Labor_Day,7,4,36,9,33,0,1,44.54,7410,11.81,0.705,1,0,649159.68,590836.37,639928.85,615413.835,22756.34596533629,605679.9225000001,311.78,4.935,526.0174000000001,-0.06403073277748861,623312.474965035,1931.0
15,2011-09-16,545052.34,0,62.1,3.937,136.3145,7.806,2011,9,37,3,16,4,0,0,Dussehra,0,11,0,0,19,0,0,13.5,3701,4.01,0.587,1,0,607593.51,599488.98,656594.95,601804.675,42855.78869232585,597877.035,0.0,0.0,54.135,-0.10293258399024052,623312.474965035,1931.0
15,2011-09-23,545570.86,0,59.0,3.899,136.367,7.806,2011,9,38,3,23,4,0,0,Dussehra,0,13,0,0,17,0,0,15.25,2999,5.2,0.152,0,0,545052.34,605413.17,674669.16,586844.0975,50871.737635216945,593884.515,0.0,0.0,79.3,0.0009513214822636229,623312.474965035,1931.0
15,2011-09-30,521297.31,0,64.87,3.858,136.4195,7.806,2011,9,39,3,30,4,0,1,Dussehra,9,6,40,10,33,1,0,56.99,7246,11.36,0.162,1,0,545570.86,649159.68,635118.48,554878.505,36922.23442060666,583051.5275,512.91,1.458,647.4064,-0.04449202070653113,623312.474965035,1931.0
15,2011-10-07,579068.88,0,51.24,3.775,136.472,7.866,2011,10,40,4,7,4,0,1,Dussehra,9,1,40,10,38,0,1,66.81,11547,15.67,-0.047,0,0,521297.31,607593.51,624114.56,547747.3474999999,23753.196593034743,581580.5912499999,601.29,-0.423,1046.9127,0.11082268964710362,623312.474965035,1931.0
15,2011-10-14,537300.94,0,61.3,3.744,136.5150968,7.866,2011,10,41,4,14,4,0,0,Diwali,0,8,0,0,22,0,0,17.45,6482,3.97,-0.104,0,0,579068.88,545052.34,607475.44,545809.4975,24354.919824018285,573807.08625,0.0,-0.0,69.2765,-0.07212948483779691,623312.474965035,1931.0
15,2011-10-21,603318.89,0,51.67,3.757,136.5017742,7.866,2011,10,42,4,21,4,0,1,Diwali,10,5,43,10,35,1,0,66.34,10923,15.09,1.0,1,0,537300.94,545570.86,577511.02,560246.505,37652.13979995243,573545.30125,663.4000000000001,10.0,1001.0706,0.12286959706417044,623312.474965035,1931.0
15,2011-10-28,589842.69,0,45.54,3.757,136.4884516,7.866,2011,10,43,4,28,4,0,1,Halloween,6,2,44,10,34,1,1,48.43,8364,11.09,0.347,0,0,603318.89,521297.31,607961.21,577382.85,28503.37985874404,566130.6775,290.58,2.082,537.0887,-0.0223367778191067,623312.474965035,1931.0
15,2011-11-04,615121.78,0,43.39,3.738,136.475129,7.866,2011,11,44,4,4,4,0,1,Halloween,6,4,44,10,32,0,1,40.19,8888,8.7,0.812,1,0,589842.69,579068.88,590836.37,586396.075,34320.835415711466,567071.7112499999,241.14,4.872,349.65299999999996,0.042857342183896696,623312.474965035,1931.0
15,2011-11-11,618949.82,0,47.13,3.719,136.4618065,7.866,2011,11,45,4,11,4,0,0,Black_Friday,0,11,0,0,19,0,0,21.77,6706,6.63,-0.15,0,0,615121.78,537300.94,599488.98,606808.2949999999,13121.716890207155,576308.89625,0.0,-0.0,144.33509999999998,0.006223222985211052,623312.474965035,1931.0
15,2011-11-18,597856.51,0,46.53,3.717,136.4666667,7.866,2011,11,46,4,18,4,0,1,Black_Friday,10,6,47,11,34,1,0,64.46,7409,13.24,0.501,0,0,618949.82,603318.89,605413.17,605442.7,13868.879683862282,582844.6024999999,644.5999999999999,5.01,853.4504,-0.034079192397212354,623312.474965035,1931.0
15,2011-11-25,1066478.1,1,41.1,3.689,136.4788,7.866,2011,11,47,4,25,4,0,1,Black_Friday,10,0,47,11,40,0,1,73.08,8095,16.25,0.544,1,0,597856.51,589842.69,649159.68,724601.5525,228102.30796417443,650992.20125,730.8,5.44,1187.55,0.7838362251838658,623312.474965035,1931.0
15,2011-12-02,699028.66,0,45.67,3.666,136.4909333,7.866,2011,12,48,4,2,4,0,1,Black_Friday,10,7,47,11,33,0,1,60.73,9768,12.92,0.768,1,0,1066478.1,615121.78,607593.51,745578.2725000001,218327.00994309766,665987.1737500001,607.3,7.68,784.6315999999999,-0.3445447590531864,623312.474965035,1931.0
15,2011-12-09,764565.55,0,38.53,3.627,136.5030667,7.866,2011,12,49,4,9,4,0,0,Christmas,0,14,0,0,16,0,0,10.8,2455,2.67,-0.206,1,0,699028.66,618949.82,545052.34,781982.2050000001,201680.28851835383,694395.25,0.0,-0.0,28.836000000000002,0.09375422461219252,623312.474965035,1931.0
15,2011-12-16,870415.49,0,35.49,3.611,136.5335161,7.866,2011,12,50,4,16,4,0,0,Christmas,0,9,0,0,21,0,0,23.39,4831,5.76,-0.038,0,0,764565.55,597856.51,545570.86,850121.9500000001,160593.5773648678,727782.3250000001,0.0,-0.0,134.7264,0.13844455848161075,623312.474965035,1931.0
15,2011-12-23,1182691.87,0,34.93,3.587,136.5883871,7.866,2011,12,51,4,23,4,0,1,Christmas,8,2,51,12,36,1,0,63.25,9750,13.05,0.53,0,0,870415.49,1066478.1,521297.31,879175.3925000001,214310.7161997256,801888.4724999999,506.0,4.24,825.4125,0.3587670297549508,623312.474965035,1931.0
15,2011-12-30,603460.79,1,31.44,3.566,136.6432581,7.866,2011,12,52,4,30,4,0,1,New_Year,7,2,52,1,35,1,1,46.04,6224,9.31,0.147,1,0,1182691.87,699028.66,579068.88,855283.425,244315.12546391136,800430.8487500001,322.28,1.029,428.6324,-0.4897565415749413,623312.474965035,1931.0
